data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,permalink
2026-07-16,MLB19238843,"Alta tensão (Myron Bolitar – Livro 10), de Coben, Harlan. Editora Arqueiro Ltda., capa mole (2011)",69.0,1,MLB7079443764,67534904,True,False,https://www.mercadolivre.com.br/p/MLB19238843
2026-07-16,MLB19243682,"Volta para casa (Myron Bolitar – Livro 11), de Coben, Harlan. Editora Arqueiro Ltda., capa mole (2021)",48.94,49,MLB4904616676,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19243682
2026-07-16,MLB62354154,"A Empregada, De Freida Mcfadden, Vol. 1/2/3. Editora Arqueiro, Capa Mole (2024)",191.97,2,MLB6037737458,761552384,True,False,https://www.mercadolivre.com.br/p/MLB62354154
2026-07-16,MLB29920148,"Livro A empregada: Bem-vinda à família, de Freida Mcfadden. Editorial Editora Arqueiro, Capa Mole em Português, 2023",38.32,73,MLB4904603962,480263032,True,True,https://www.mercadolivre.com.br/p/MLB29920148
2026-07-16,MLB71328970,Kit Vizinhanca Perigosa A Intrusa A Mulher Em Silencio Freida Mcfadden Autora De A Empregada,132.65,2,MLB4868915337,761552384,True,False,https://www.mercadolivre.com.br/p/MLB71328970
2026-07-16,MLB65994140,"Kit Empregada Coleção 3 Livros, De Autor: Freida Mcfadden, Vol. . Editora Arqueiro, Capa Mole (2026)",110.0,5,MLB6979944046,621083901,True,False,https://www.mercadolivre.com.br/p/MLB65994140
2026-07-16,MLB70969021,O Namorado + A Sete Chaves + O Filho Perfeito + Nunca Minta - Freida Mcfadden - 4 Livros Físicos,256.18,2,MLB6936537748,459668534,True,False,https://www.mercadolivre.com.br/p/MLB70969021
2026-07-16,MLB70908383,Kit Silencio E Mentiras A Mulher Em Silencio Nunca Minta Freida Mcfadden Autora De A Empregada,131.12,2,MLB7165405828,761552384,True,True,https://www.mercadolivre.com.br/p/MLB70908383
2026-07-16,MLB71006807,Kit Sobrevivência Total Ate O Ultimo De Nos O Acidente Freida Mcfadden Autora De A Empregada,132.65,2,MLB7111251144,761552384,True,False,https://www.mercadolivre.com.br/p/MLB71006807
2026-07-16,MLB59420290,"A Contadora | Nunca Minta | A Professora, De Freida Mcfadden, Vol. 1. Editora Record, Capa Mole (2025)",175.84,1,MLB4244364663,264294077,True,False,https://www.mercadolivre.com.br/p/MLB59420290
2026-07-16,MLB71182238,Kit Familia Perfeita Nao Existe O Filho Perfeito A Professora Freida Mcfadden Autora De A Empregada,132.65,2,MLB4733893011,761552384,True,False,https://www.mercadolivre.com.br/p/MLB71182238
2026-07-16,MLB30523252,"O segredo da empregada (A empregada – Livro 2), de Freida McFadden. Editora Arqueiro, capa mole, edição 1 em português, 2024",36.9,75,MLB4904549048,480263032,True,True,https://www.mercadolivre.com.br/p/MLB30523252
2026-07-16,MLB44907630,"A Empregada + O Segredo Da Empregada, De Freida Mcfadden. Editorial Editora Arqueiro, Capa Mole Em Português, 2024",117.87,4,MLB5914362354,761552384,True,False,https://www.mercadolivre.com.br/p/MLB44907630
2026-07-16,MLB70923694,Coleção Suspense - O Detento + Até O Último De Nós + A Professora + A Contadora - Freida Mcfadden - 4 Livros Físicos,253.74,2,MLB6936574790,459668534,True,False,https://www.mercadolivre.com.br/p/MLB70923694
2026-07-16,MLB62094086,"A Empregada + O Segredo Da Empregada + A Empregada Está De Olho, De Freida Mcfadden. Editora Arqueiro, Capa Mole (2025)",178.82,2,MLB5930686484,459668534,True,False,https://www.mercadolivre.com.br/p/MLB62094086
2026-07-16,MLB46469213,"Livro Até O Último De Nós Freida Mcfadden 1a Edição Um Por Um, Todos Eles Terão O Que Merecem 2025 Português Editora Arqueiro",39.8,78,MLB4013361147,480263032,True,True,https://www.mercadolivre.com.br/p/MLB46469213
2026-07-16,MLB52714836,"Kit Livros A Empregada + O Segredo Da Empregada, De Freida Mcfadden. Editorial Editora Arqueiro, Capa Mole, Edição 1ª Edição 2024 Em Português, 2024",116.93,2,MLB5914667772,761552384,True,False,https://www.mercadolivre.com.br/p/MLB52714836
2026-07-16,MLB38768180,"Kit 2 Livros Freida Mcfadden A Empregada + O Segredo Da, De Robert. A Empregada - Livro 3, Vol. 3. Editorial Arqueiro, Tapa Mole, Edición 1 En Português, 2024",115.98,2,MLB5914527380,761552384,True,False,https://www.mercadolivre.com.br/p/MLB38768180
2026-07-16,MLB64115842,"Kit A Empregada + O Segredo Da Empregada + A Empregada Está De Olho, De Freida Mcfadden, Vol. 1. Editora Arqueiro, Capa Mole (2024)",182.46,2,MLB4454335621,54564251,True,False,https://www.mercadolivre.com.br/p/MLB64115842
2026-07-16,MLB19243665,Livro O Código Da Vinci de Dan Brown E Robert Langdon Livro 2 Capa mole em português 2021 Editora Arqueiro,104.9,1,MLB5489278318,185579629,True,False,https://www.mercadolivre.com.br/p/MLB19243665
2026-07-16,MLB30585279,"O SÍMBOLO PERDIDO DE DAN BROWN, de Carmine Alex. Editora MADRAS EDITORA em português",29.67,5,MLB5627710216,537681784,True,False,https://www.mercadolivre.com.br/p/MLB30585279
2026-07-16,MLB30193687,"Guia De Leitura Para O Simbolo Perdido, De Dan Brown, De Greg Taylor. Editora Bestseller, Capa Mole Em Português, 2010",19.0,6,MLB5337668930,189459026,True,False,https://www.mercadolivre.com.br/p/MLB30193687
2026-07-16,MLB31262713,"Homem Por Tras De O Codigo Da Vinci, O Uma Biografia Nao Autorizada De Dan Brown, De Lisa Rogak. Editora Verus Em Português",15.0,6,MLB4863671872,645036913,True,False,https://www.mercadolivre.com.br/p/MLB31262713
2026-07-16,MLB21744985,"Livro Anjos e demônios (Robert Langdon), de Brown, Dan. Editora Arqueiro, capa mole (2009)",50.85,1,MLB6864461266,1036541970,True,False,https://www.mercadolivre.com.br/p/MLB21744985
2026-07-16,MLB60179796,"Anjos E Demônios | Inferno | Origem | O Símbolo Perdido | O Código Da Vinci, De Dan Brown, Vol. Volume 1 | Volume 2 | Volume 3 | Volume 4 | Volume 5. Editora Arqueiro, Capa Mole (2",392.55,2,MLB5820602958,264294077,True,False,https://www.mercadolivre.com.br/p/MLB60179796
2026-07-16,MLB19301689,"Origem (Robert Langdon - Livro 5), de Brown, Dan, vol. 5. Editora Arqueiro, capa mole (2017)",65.0,5,MLB6619852268,393017041,True,False,https://www.mercadolivre.com.br/p/MLB19301689
2026-07-16,MLB61150240,"Kit Anjos E Demônios + O Código Da Vinci + O Símbolo Perdido, De Dan Brown, Vol. Volume 1 | Volume 2 | Volume 3. Editora Arqueiro, Capa Mole (2025)",206.94,3,MLB5851034200,264294077,True,True,https://www.mercadolivre.com.br/p/MLB61150240
2026-07-16,MLB19445047,"O livro dos coelhos suicidas, de Riley, Andy. Editora Todavia, capa mole (2017)",25.9,25,MLB4179477478,65802791,True,False,https://www.mercadolivre.com.br/p/MLB19445047
2026-07-16,MLB19256082,"Livro A garota italiana, de Riley, Lucinda. Editora Arqueiro Ltda., capa mole (2016)",49.9,78,MLB4904579486,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19256082
2026-07-16,MLB72350964,Morte No Internato | Lucinda Riley,205.53,1,MLB4742883577,234027573,True,False,https://www.mercadolivre.com.br/p/MLB72350964
2026-07-16,MLB19204883,"Livro A casa das orquídeas, de Riley, Lucinda. Editora Arqueiro Ltda., capa mole (2018)",53.1,76,MLB3781336233,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19204883
2026-07-16,MLB19384746,Livro A Rosa Da Meia Noite Lucinda Riley Edição 1 Português 2021 Editora Arqueiro,46.24,89,MLB5287728580,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19384746
2026-07-16,MLB19209247,"Livro A sala das borboletas, de Riley, Lucinda. Editora Arqueiro Ltda., capa mole (2019)",43.45,71,MLB3993784820,320430773,True,False,https://www.mercadolivre.com.br/p/MLB19209247
2026-07-16,MLB19202386,"Livro O segredo de Helena, de Riley, Lucinda. Editora Arqueiro Ltda., capa mole (2018)",56.9,61,MLB4904549044,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19202386
2026-07-16,MLB19256126,"Livro A árvore dos anjos, de Riley, Lucinda. Editora Arqueiro Ltda., capa mole (2017)",47.18,42,MLB4589437549,1036541970,True,False,https://www.mercadolivre.com.br/p/MLB19256126
2026-07-16,MLB19193899,"Livro Morrendo de vergonha, de Flynn, Teresa. Editora Summus Editorial Ltda., capa mole (1999)",76.33,18,MLB3394580543,396881130,True,False,https://www.mercadolivre.com.br/p/MLB19193899
2026-07-16,MLB29900954,"Nove Minutos (trilogia Nove Minutos Livro 1), De Beth Flynn. 3dea Editora Em Português",48.56,1,MLB4413440316,644005785,True,False,https://www.mercadolivre.com.br/p/MLB29900954
2026-07-16,MLB19238885,"Volta para casa (Myron Bolitar – Livro 11), de Coben, Harlan. Editora Arqueiro Ltda., capa mole (2018)",50.04,2,MLB5423156576,150572020,True,False,https://www.mercadolivre.com.br/p/MLB19238885
2026-07-16,MLB25205598,"Volta Para Casa (myron Bolitar Livro 11) - Vol. 11, De Coben, Harlan. Editora Arqueiro, Capa Mole Em Português",239.75,2,MLB6833720884,3216539717,True,False,https://www.mercadolivre.com.br/p/MLB25205598
2026-07-16,MLB19243684,"Libro Detalhe final (Myron Bolitar – Livro 6), de Coben, Harlan. Editorial Editora Arqueiro Ltda., tapa mole, en português (2021)",47.2,61,MLB4854749156,1346266827,True,False,https://www.mercadolivre.com.br/p/MLB19243684
2026-07-16,MLB19381441,"Livro Sinfonia dos animais, de Brown, Dan. Editora Arqueiro Ltda.,Editora Arqueiro,Editora Arqueiro, capa dura (2020)",47.44,83,MLB3781336225,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19381441
2026-07-16,MLB29944050,"No Limite Do Tempo (nove Minutos Livro 2), De Beth Flynn. 3dea Editora Em Português",48.56,2,MLB4397126048,644005785,True,False,https://www.mercadolivre.com.br/p/MLB29944050
2026-07-16,MLB20810103,Livro Assassinato No Expresso Do Oriente - Agatha Christie *,41.9,1,MLB6345444450,359941853,True,False,https://www.mercadolivre.com.br/p/MLB20810103
2026-07-16,MLB68118571,Coleção Agatha Christie | Box 5,250.0,1,MLB7108922150,6350832,True,False,https://www.mercadolivre.com.br/p/MLB68118571
2026-07-16,MLB72975460,Morte No Nilo | Agatha Christie,214.03,1,MLB6932192184,689467087,True,False,https://www.mercadolivre.com.br/p/MLB72975460
2026-07-16,MLB70706544,Elefantes Nunca Esquecem | Agatha Christie,185.33,1,MLB6892042782,3165797210,True,False,https://www.mercadolivre.com.br/p/MLB70706544
2026-07-16,MLB72954429,Os Crimes Abc | Agatha Christie,229.98,1,MLB6933876822,689467087,True,False,https://www.mercadolivre.com.br/p/MLB72954429
2026-07-16,MLB72962602,M Ou N ? | Agatha Christie,230.0,1,MLB4757235547,689467087,True,False,https://www.mercadolivre.com.br/p/MLB72962602
2026-07-16,MLB72937258,Um Brinde De Cianureto | Agatha Christie,229.98,1,MLB6933874228,689467087,True,False,https://www.mercadolivre.com.br/p/MLB72937258
2026-07-16,MLB22889433,Livro - Um Corpo Na Biblioteca - Agatha Christie - Capa Dura,40.23,2,MLB3598732478,225978040,True,False,https://www.mercadolivre.com.br/p/MLB22889433
2026-07-16,MLB72937309,Um Mistério No Caribe | Agatha Christie,129.4,2,MLB4742899505,3277837440,True,False,https://www.mercadolivre.com.br/p/MLB72937309
2026-07-16,MLB72957193,Convite Para Um Homicídio | Agatha Christie,230.0,1,MLB6932195676,689467087,True,False,https://www.mercadolivre.com.br/p/MLB72957193
2026-07-16,MLB71218938,Livro - Um Pressentimento Funesto - Autora: Agatha Christie - Capa Dura,57.4,1,MLB7012406644,150572020,True,False,https://www.mercadolivre.com.br/p/MLB71218938
2026-07-16,MLB19238937,Coleção Agatha Christie box 8 de Christie Agatha editorial HarperCollins Brasil português 2017,68.6,70,MLB3962222051,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19238937
2026-07-16,MLB19397700,Livro Mr Mercedes Stephen King Edição 1 Português 2016 Editora Suma,61.7,84,MLB5306107912,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19397700
2026-07-16,MLB19273261,Livro Misery Stephen King Louca Obsessão Ano 2014 Português Editora Schwarcz,59.3,85,MLB3902898719,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19273261
2026-07-16,MLB19218126,Livro Quatro Estações Stephen King Edição 1 Português 2013 Editora Suma,107.93,58,MLB4052270066,581449690,True,False,https://www.mercadolivre.com.br/p/MLB19218126
2026-07-16,MLB35759519,Livro Mais Sombrio De Stephen King Edição 1 2024 Português Editora Suma,77.83,98,MLB3999494675,480263032,True,True,https://www.mercadolivre.com.br/p/MLB35759519
2026-07-16,MLB19422031,Livro Último Turno De Stephen King Edição 1 2016 Português Editora Suma,59.8,70,MLB4027491009,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19422031
2026-07-16,MLB22039458,Livro Lobos De Callas A Torre Negra V Vol 5 - Stephen King,29.9,6,MLB4441779964,65802791,True,False,https://www.mercadolivre.com.br/p/MLB22039458
2026-07-16,MLB19395753,Livro Ascensão Stephen King 1ª Edição Capa Dura 2019 Português Editora Suma,48.9,68,MLB4069789465,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19395753
2026-07-16,MLB19294324,Livro A Incendiária De Stephen King Edição 1 2018 Português Editora Suma,88.81,45,MLB3959151847,1092952620,True,False,https://www.mercadolivre.com.br/p/MLB19294324
2026-07-16,MLB19273133,Livro Carrie Stephen King 1ª Edição Capa Dura 2022 Português Editora Suma,60.4,78,MLB5306333996,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19273133
2026-07-16,MLB19243935,Livro Billy Summers Stephen King 1a Edição Capa Mole 2021 Português Editora Suma,83.37,97,MLB3993329519,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19243935
2026-07-16,MLB26353765,"Trocas Macabras: Coleção Biblioteca Stephen King, De King, Stephen. Editora Suma De Letras, Capa Mole Em Português",134.43,5,MLB3644949795,652251185,True,False,https://www.mercadolivre.com.br/p/MLB26353765
2026-07-16,MLB19273069,Livro A Zona Morta De Stephen King Edição 1 2017 Português Editora Suma,75.0,63,MLB4215845773,1408329796,True,False,https://www.mercadolivre.com.br/p/MLB19273069
2026-07-16,MLB19273263,Livro Doutor sono de Stephen King capa mole 2014 em português Editorial Suma,69.0,76,MLB4539946351,1496960028,True,False,https://www.mercadolivre.com.br/p/MLB19273263
2026-07-16,MLB19305128,"Creepshow - o terror de stephen king em quadrinhos, de King, Stephen. Editora Darkside Books - Graphic Novel (2017)",99.9,2,MLB4580842199,3277112850,True,False,https://www.mercadolivre.com.br/p/MLB19305128
2026-07-16,MLB19273147,Livro Tripulação De Esqueletos De Stephen King Edição 1 Em Português 2013 Editora Suma,79.52,61,MLB4026977711,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19273147
2026-07-16,MLB19244040,Livro À Espera De Um Milagre Stephen King Edição 1 Português 2013 Editora Suma,66.2,62,MLB5314958858,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19244040
2026-07-16,MLB44791242,"Kit Colleen Hoover, De Colleen Hoover. Colleen Hoover Editorial Galera Record, Capa Mole, Edição Regular Em Português, 2020",190.8,2,MLB3934595923,459668534,True,False,https://www.mercadolivre.com.br/p/MLB44791242
2026-07-16,MLB50142205,Livro Talvez Agora Colleen Hoover Edição 1 Português 2025 Editora Galera,30.4,75,MLB5395084962,635816909,True,False,https://www.mercadolivre.com.br/p/MLB50142205
2026-07-16,MLB25801919,"Kit Colleen Hoover: Novembro 9, Layla, Sem Esperança, De Colleen Hoover., Vol. 1. Editora Intrínseca, Capa Mole, Edição 1 Em Português",149.7,15,MLB3403082957,396881130,True,False,https://www.mercadolivre.com.br/p/MLB25801919
2026-07-16,MLB69465418,Uma Segunda Chance | Colleen Hoover | Romance Emocional Best,214.75,2,MLB6758795878,689467087,True,False,https://www.mercadolivre.com.br/p/MLB69465418
2026-07-16,MLB23514272,"Série Nunca Jamais, Parte 1,2 E 3 - Colleen Hoover, De : Colleen Hoover / Tradução: Priscila Catão. Série Não Aplica, Vol. Não Aplica. Editora Galera, Capa Mole, Edição Não Aplica ",156.9,4,MLB4680917097,460917141,True,False,https://www.mercadolivre.com.br/p/MLB23514272
2026-07-16,MLB69459963,Kit Mulher Em Queda + Uma Segunda Chance Colleen Hoover,134.68,3,MLB6936546516,459668534,True,False,https://www.mercadolivre.com.br/p/MLB69459963
2026-07-16,MLB53211703,"Kit Colleen Hoover - O Lado Feio Do Amor + Todas As Suas (im)perfeições, De Colleen Hoover., Vol. 1. Editorial Kit De Livros, Capa Mole, Edição 2021-01-01 00:00:00 Em Português",103.91,1,MLB4864783171,177928932,True,False,https://www.mercadolivre.com.br/p/MLB53211703
2026-07-16,MLB71783454,Kit Colleen Hoover | É Assim Que Começa + Mulher Em Queda,364.5,1,MLB4737104137,689467087,True,False,https://www.mercadolivre.com.br/p/MLB71783454
2026-07-16,MLB20625580,Box Colleen Hoover -é Assim Que Acaba/tarde Demais/novembro,149.9,1,MLB7085108106,136667472,True,False,https://www.mercadolivre.com.br/p/MLB20625580
2026-07-16,MLB74812868,"Kit Livros Colleen Hoover Talvez - Vol. 1, 2 E 3",164.7,1,MLB7079064066,177928932,True,False,https://www.mercadolivre.com.br/p/MLB74812868
2026-07-16,MLB22822878,Livro É Assim Que Acaba- Edição de colecionador - Capa dura -Colleen Hoover- Ed. Galera,54.26,88,MLB3784030847,480263032,True,True,https://www.mercadolivre.com.br/p/MLB22822878
2026-07-16,MLB58470812,Livro Mulher Em Queda de Colleen Hoover Edição 1 Em português Ano 2026 Editora Galera,32.61,79,MLB6191376754,480263032,True,True,https://www.mercadolivre.com.br/p/MLB58470812
2026-07-16,MLB70726339,Kit Livros Talvez Um Dia Talvez Agora Colleen Hoover Romance Contemporaneo Drama,128.11,2,MLB7111250098,761552384,True,False,https://www.mercadolivre.com.br/p/MLB70726339
2026-07-16,MLB68544098,"Livro Memórias De Sherlock Holmes, De Doyle, Arthur Conan, V",35.42,19,MLB2758303492,635816909,True,False,https://www.mercadolivre.com.br/p/MLB68544098
2026-07-16,MLB68509127,"Sherlock - O Cão Dos Baskerville, De Arthur Conan Doyle. Com",224.5,1,MLB6665773138,423475234,True,False,https://www.mercadolivre.com.br/p/MLB68509127
2026-07-16,MLB20685650,Box De Luxo 6 Livros Sherlock Holmes - Arthur Conan Doyle - Capa Dura,81.59,12,MLB4960051702,296339973,True,False,https://www.mercadolivre.com.br/p/MLB20685650
2026-07-16,MLB19296271,Sherlock Holmes O Vale do Medo Arthur Conan Doyle Novo Século Editora,27.05,30,MLB6545169548,2066354061,True,False,https://www.mercadolivre.com.br/p/MLB19296271
2026-07-16,MLB19238271,Livro Sherlock Holmes Sir Arthur Conan Doyle Edição 1 Português 2013 Melhoramentos,29.25,11,MLB3243323174,592909704,True,False,https://www.mercadolivre.com.br/p/MLB19238271
2026-07-16,MLB24978504,"Livro - O Cão Dos Baskerville - Sir Arthur Conan Doyle, De Arthur Conan Doyle., Vol. 1. Editora Pandorga, Capa Mole, Edição 1 Em Português, 2019",26.5,1,MLB4715546559,225978040,True,False,https://www.mercadolivre.com.br/p/MLB24978504
2026-07-16,MLB21578773,Livro O Cão Dos Baskerville Sir Arthur Conan Doyle,47.62,2,MLB4384216729,67534904,True,False,https://www.mercadolivre.com.br/p/MLB21578773
2026-07-16,MLB72053596,"Livro O Cão Dos Baskerville, Arthur Conan Doyle",24.9,1,MLB4735746171,501653320,True,False,https://www.mercadolivre.com.br/p/MLB72053596
2026-07-16,MLB66962411,Espectros De Um Crime O Livro De Suspense Vencedor Do Concurso Livros Do Futuro Do Tiktok Brasil,60.61,59,MLB6725283176,480263032,True,True,https://www.mercadolivre.com.br/p/MLB66962411
2026-07-16,MLB73957550,Livro Memórias De Sherlock Holmes Capa Dura Arthur Conan Doyle Contos De Mistério Suspense Investigação Detetive Clássico Da Literatura Inglesa Coleção | Penkall,19.9,1,MLB4793185993,1102986048,True,False,https://www.mercadolivre.com.br/p/MLB73957550
2026-07-16,MLB73958214,Livro Mais Aventuras De Sherlock Holmes Capa Dura Arthur Conan Doyle Contos De Mistério Suspense Investigação Detetive Romance Policial Clássico Da Literatura Inglesa Coleção | Pen,19.0,1,MLB4793159607,1102986048,True,False,https://www.mercadolivre.com.br/p/MLB73958214
2026-07-16,MLB73957906,Livro As Aventuras De Sherlock Holmes Capa Dura Arthur Conan Doyle Contos De Mistério Suspense Investigação Detetive Clássico Da Literatura Inglesa Romance Policial Coleção | Penka,19.9,1,MLB4793185635,1102986048,True,False,https://www.mercadolivre.com.br/p/MLB73957906
2026-07-16,MLB72621615,Eustáquio Mistério No Cerrado | Suspense/terror,39.9,1,MLB4742896541,2554158,True,False,https://www.mercadolivre.com.br/p/MLB72621615
2026-07-16,MLB72485504,Kit Segredo No Prédio A Inquilina A Mulher Em Silêncio Suspense Psicológico Thriller Autora De A Emp,135.7,2,MLB4742902479,761552384,True,False,https://www.mercadolivre.com.br/p/MLB72485504
2026-07-16,MLB71721097,Kit Trio Suspense De Relacionamento O Namorado A Intrusa Nunca Minta Thriller Psicológico Autora De A Empregada,181.44,1,MLB4737128421,761552384,True,False,https://www.mercadolivre.com.br/p/MLB71721097
2026-07-16,MLB55922513,"Livro Kit Crime E Suspense A Empregada + A Paciente Silenciosa, De Diversos Autores, Vol. 1. Editora Kit De Livros, Capa Mole, Em",129.8,3,MLB4601710923,609196600,True,False,https://www.mercadolivre.com.br/p/MLB55922513
2026-07-16,MLB68525776,"Livro Misterio Do Reino De Deus,o, De Marcos Alexandre Olive",23.2,8,MLB4211343391,534717892,True,False,https://www.mercadolivre.com.br/p/MLB68525776
2026-07-16,MLB40646392,"A Cirurgiã - Um Thriller Psicológico Eletrizante, Repleto De Reviravoltas., De Leslie Wolfe., Vol. 1. Editorial Faro Editorial, Capa Mole, Edição 1 Em Português, 2024",19.0,74,MLB5273191378,480263032,True,True,https://www.mercadolivre.com.br/p/MLB40646392
2026-07-16,MLB71510826,Bath Haus: A Thriller Vintage,210.11,1,MLB7034848864,3277837440,True,False,https://www.mercadolivre.com.br/p/MLB71510826
2026-07-16,MLB71002269,The First Gentleman: A Thriller,379.71,2,MLB7156647856,3277837440,True,False,https://www.mercadolivre.com.br/p/MLB71002269
2026-07-16,MLB19442553,"Livro O pensamento psicológico, de Rosenfeld, Anatol. Editora Perspectiva Ltda., capa mole (2021)",69.02,2,MLB4389157270,1240602811,True,False,https://www.mercadolivre.com.br/p/MLB19442553
2026-07-16,MLB19911368,Box Corte De Espinhos E Rosas - 4 Livros - Sarah J. Maas CAPA ANTIGA,150.0,1,MLB6908545702,48002205,True,False,https://www.mercadolivre.com.br/p/MLB19911368
2026-07-16,MLB19404620,Livro Corte De Névoa E Furia Sarah J Maas Volume 2 Edição 35 Português 2016 Editora Galera,48.89,80,MLB5309955582,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19404620
2026-07-16,MLB23129449,"O Código Da Vinci, De Dan Brown., Vol. Único. Editora Sextante, Capa Mole Em Português",189.9,1,MLB4420849758,132303861,True,False,https://www.mercadolivre.com.br/p/MLB23129449
2026-07-16,MLB63500710,Lendas Perdidas: As Aventuras De Flynn Rider,44.92,70,MLB6307283888,2496680843,True,False,https://www.mercadolivre.com.br/p/MLB63500710
2026-07-16,MLB22571032,Livro É Assim Que Começa ( Vol. 2 - É Assim Que Acaba ) - Colleen Hoover - Editora Galera ( Novo / Lacrado,34.27,75,MLB3783985493,480263032,True,True,https://www.mercadolivre.com.br/p/MLB22571032
2026-07-16,MLB63726057,"Livro Torre Do Alvorecer Vol 7, De Sarah J. Maas, Vol. Na. Editora Galera, Capa Mole (2018)",92.9,1,MLB6115898832,150572020,True,False,https://www.mercadolivre.com.br/p/MLB63726057
2026-07-16,MLB30033114,"Identidades Cruzadas, De Harlan Coben. Editora Arqueiro Em Português",48.19,55,MLB4904549046,480263032,True,True,https://www.mercadolivre.com.br/p/MLB30033114
2026-07-16,MLB19243672,Livro Fique comigo de Harlan Coben Editora Arqueiro Capa mole em português 2021,59.92,8,MLB2746759406,599323187,True,False,https://www.mercadolivre.com.br/p/MLB19243672
2026-07-16,MLB43966736,"Livro Nunca Minta de Freida McFadden, 280 Páginas, Português, Editora Record, Capa Blanda",33.85,75,MLB4179784763,480263032,True,True,https://www.mercadolivre.com.br/p/MLB43966736
2026-07-16,MLB63989000,"Livro Querida Debbie, por Freida McFadden Editora Arqueiro Capa Mole Em Português, 2026",37.17,79,MLB6272997754,480263032,True,True,https://www.mercadolivre.com.br/p/MLB63989000
2026-07-16,MLB49824716,Livro A Sete Chaves Edição 1 Ano 2025 Em Português Freida Mcfadden Editora Arqueiro,37.05,78,MLB5420634440,480263032,True,True,https://www.mercadolivre.com.br/p/MLB49824716
2026-07-16,MLB61516164,Livro A Inquilina de Freida Mcfadden com Capa Mole em Português por Editora Record,34.4,76,MLB4436870355,480263032,True,True,https://www.mercadolivre.com.br/p/MLB61516164
2026-07-16,MLB23085580,"Kit 2 Livros Dan Brown Ponto De Impacto + Origem, De Dan Brown. Editora Arqueiro Em Português",90.0,1,MLB7143075990,382480267,True,False,https://www.mercadolivre.com.br/p/MLB23085580
2026-07-16,MLB48969471,Livro Inferno Dan Brown Volume 4 Edição 1 Português 2025 Editora Arqueiro,53.1,81,MLB5420848090,480263032,True,True,https://www.mercadolivre.com.br/p/MLB48969471
2026-07-16,MLB49085044,Livro Anjos E Demônios de Dan Brown Livro 1 Capa mole em Português 2025 Editora Arqueiro,51.08,80,MLB5442897572,700333439,True,False,https://www.mercadolivre.com.br/p/MLB49085044
2026-07-16,MLB39606339,Livro O Massacre Da Família Hope De Riley Sager Edição 1 Em Português 2024 Editora Intrínseca,48.2,73,MLB5097723592,480263032,True,True,https://www.mercadolivre.com.br/p/MLB39606339
2026-07-16,MLB41278036,"Livro Novo Os Elefantes Não Esquecem, Agatha Christie, De Agatha Christie. Editorial Nova Fronteira Em Português, 2002",35.0,1,MLB5739572608,154395804,True,False,https://www.mercadolivre.com.br/p/MLB41278036
2026-07-16,MLB29917257,"Kit Stephen King Vol. 1, de Stephen King. Editora Suma, capa mole em português, 2014",332.6,3,MLB3652747963,302679353,True,False,https://www.mercadolivre.com.br/p/MLB29917257
2026-07-16,MLB30406397,"Livro - Sherlock Holmes Vol.2 - Arthur Conan - Capa Dura: Não Se Aplica, De Arthur Conan Doyle. Série Sherlock Holmes, Vol. 1. Editora Haper Collins, Capa Dura, Edição 1 Em Portugu",147.9,1,MLB6784414880,3226849471,True,False,https://www.mercadolivre.com.br/p/MLB30406397
2026-07-16,MLB34280643,"Livro Kit É Assim Que Começa + O Lado Feio Do Amor - Colleen Hoover, De : Colleen Hoover / Tradução: Priscila Catão. Não Aplica Editorial Galera, Tapa Mole En Português, 2010",113.45,4,MLB4546605842,235262653,True,False,https://www.mercadolivre.com.br/p/MLB34280643
2026-07-16,MLB38702159,Livro A Empregada Está De Olho Edição 1 Ano 2024 Em Português Freida Mcfadden Editora Arqueiro,37.3,76,MLB3857624681,480263032,True,True,https://www.mercadolivre.com.br/p/MLB38702159
2026-07-16,MLB48969983,"Livro Origem de Dan Brown, Volume 5, Edição 1 em Português, 2025 por Editora Arqueiro",53.1,78,MLB5420755342,480263032,True,True,https://www.mercadolivre.com.br/p/MLB48969983
2026-07-16,MLB40741277,Livro Beleza Oculta Lucinda Riley Edição 1 2024 Português Arqueiro,51.08,77,MLB5246009358,480263032,True,True,https://www.mercadolivre.com.br/p/MLB40741277
2026-07-16,MLB19273139,Livro Christine Stephen King Edição 1 Português 2013 Editora Suma,83.1,73,MLB5306758946,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19273139
